ACDate,UserID,UserName,Name,DescPol,UserDesc,Country,PlaceType,Coord,Verified,NrFollowers
2014-11-05 23:08:50,2891274241,Capricorn_HSOL,capricorn,0.0,@HoroscopesO,Australia,None,None,False,52
2009-04-18 21:41:33,33021955,Grabeelfan,SpyKeenWatson,0.0,"Never stop taking risks.Just keep reaching-Eggold.Fav Brits Martin Freeman, Simon Pegg and Dan Stevens.Sherlockian,Ringer,Blacklister and Marvel.My name is Liza",None,None,None,False,1135
2016-04-23 01:23:45,723683747154018305,jujjuless,im jules,0.0,None,"Miami, FL",None,None,False,70
2011-01-14 22:13:12,238320148,Michael_MTA,MO,0.0,I do a couple things. @RYVuk,"London, England",None,None,False,823
2018-05-03 03:20:40,991880191369662464,MissDarkDivine,🦇Brittney Lee. 🦇,0.133,Atheist straight edge blood and gore girl  wrestling enthusiast twisted mind with a good heart there's no rest for the wicked,None,None,None,False,144
2013-09-10 21:10:07,1852516130,queerantifa,Depressive/Suicidal Black Metal gf,0.0,Everyone's favourite overly-keen insurrectionist. She/Her.,probably somewhere in london,None,None,False,510
2013-10-13 19:52:31,713300045,oliviafrancis21,Liv Francis💫,-0.5,fuck ya chicken strips,None,None,None,False,549
2012-06-04 16:23:27,599450613,RachelBrysland,Rachel,0.0,✨🖤🌜🎶,Scotland,None,None,False,1026
2011-11-16 21:47:46,414294670,angelanthehouse,Angela,-0.025,"Just a girl passionate about events, wine, coffee, and my dog. I got big dreams and no sense of when to stop.",None,None,None,False,51
2012-03-25 03:07:11,536026236,Logan_Taylor101,TheWhiteFlash,0.0,yeah I'm vaping in my pic,home,None,None,False,283
2016-09-22 23:15:54,779096917083058177,SUShitposting,Su At Random,0.0,"i crave death [shitposting theories otps and randomness] [if bot stops, please tell @HvmanWriter]",BOT LAND,None,None,False,169
2018-05-02 13:41:19,991673994582614017,RoryBaird1875,Rory Baird,0.0,20. BRFC. Arte et labore. 💙🌹,"Bury, England",None,None,False,39
2010-04-02 09:37:35,128832535,The_lnformer,The Informer,0.0,"#Breaking #news, #currentaffairs,  #Analysis. We are working for you to be informed","Washington, DC",None,None,False,7831
2015-12-06 22:56:06,4398545955,Ninja_with_no_L,Ninja with no L,0.0,Partnered Twitch Streamer  Hater of Shapes  Destiny Addict  Business Inquiries: noLonTwitch@gmail.com @BlueMicrophones,"Michigan, USA",None,None,False,14897
2013-02-09 01:07:19,1161637735,AnnegretPearl,Annegret Pearl,0.181,"A single twig breaks, but the bundle of twigs is strong Tecumseh",Eastern Western  MA,None,None,False,746
2017-01-15 09:20:05,820561181995769857,eileencheekss,Eileen Espino,0.0,CUDLIFE🌙 TAURUS,The Moon,None,None,False,150
2010-03-17 22:17:00,123993171,kreans,Umbilical Noose,-0.1,Spurs season ticket holder. All I preach is extinction. Unashamedly 52%. Russian bot.  #coys #coyks #manics #htid #standorfall,The Kingdom of Sussex,None,None,False,723
2016-10-17 09:11:47,787944182316802049,mohitneve23,Mohit Neve,-0.133,"🇮🇱🇮🇳 A minute body in the infinite Universe. I talk straight,only confused person go diplomatic.  Subash Chandra Bose is Father of Nation .","24.9802° N, 87.6186° E",None,None,False,188
2011-01-18 13:04:23,239796265,biebervmin,nora,0.65,it’s okay if you don’t have a dream you just have to be happy - min yoongi,Damla  #1HOCstans,None,None,False,3116
2009-11-11 20:33:44,89275264,aradatimes,Ethiopia,0.0,#PanAfrica #Ethiopia #FreeAllPoliticalPrisoners,"Ethiopia, ATL, Washington DC",None,None,False,10933
2013-04-30 18:13:47,1392707408,TRASH_MOM,TRASH_MOM,1.0,just doing my best ¯_(ツ)_/¯ fully functional lesbian,paris/london,None,None,False,10319
2018-02-24 08:41:48,967318632576552960,wallythebrain,I Amoureux I,0.0,I'm 12 🌈  Г I'm the Lauren they all talk about 😁😩💖,"Owego, NY",None,None,False,80
2015-04-04 08:17:25,3138671810,TheNationalists,The Nationalist,0.362,Nationalism is a belief / ideology that involves an individual becoming attached to one's Nation. We are quite famous on Facebook.,Global Citizens,None,None,False,477
2014-05-10 03:00:22,2486504240,simbatrading,SimbaTrading,0.175,"trading since 2000, I focus mostly on small cap and otc stocks $5 and under...tweets are my opinion only...please make your own investment decisions",None,None,None,False,1510
2012-07-17 12:57:07,701008950,Nadzpoo,Nadia,0.0,I'm pretending like I know how to use twitter.,Australia,None,None,False,77
2018-01-29 13:29:10,957968864708562944,necnaniii,🍯👶🏽,0.0,just here guysss😏🤷🏻‍♀️,"Texas, USA",None,None,False,30
2014-12-31 18:25:21,2953567684,eyalfeed,Life & Death on Eyal,0.125,Join in the fun of perpetual characters deaths in Tales of Maj'Eyal! Realtime funz to be had! -- I am a bot in case you didnt notice!,"Planet Eyal, Shandral System",None,None,False,127
2012-07-04 12:55:50,626518140,Frankywanky21,Levi,0.0,"So I put my hands up I say ''Enough is enough, if you walk away, I walk away''",Russia,None,None,False,1258
2009-02-03 23:07:13,20012204,usweekly,Us Weekly,0.562,"Your trusted source for the latest celebrity news, photos, videos and more!",None,None,None,True,2249121
2015-06-09 23:14:25,3316226920,carolafarrell52,Carol Anne Farrell,0.13,NRA member - gun enthusiast. 🇺🇸 GOD - FAMILY - COUNTRY 🇺🇸 Supporting PRESIDENT TRUMP!! 🇺🇸🇺🇸🇺🇸 Thank God for what I have👠,Florida/Buffalo NY 🏋🏻🚴🏼‍♀️,None,None,False,5182
2017-08-11 15:57:44,896037930040311808,pamelamontes55,Pamela Montes,-0.036,"❤️#Dreamy🦄#Professional #entertainment🎥, #animal lover🐶😻. Still single 👩.","Atlanta, GA",None,None,False,38221
2011-06-01 03:56:43,308866187,dimitbh,the alpha bottom feeder,0.0,"hi, im the 42% when your teacher announced highest & lowest exam grades, @dimitbh",Hogwarts,None,None,False,1005
2013-12-24 02:36:24,2259688705,TheeHempChef,HempfulFarmsCafe,0.087,Arizona's first Trade Marked Hemp E-commerce We drop ship. 602.368.6922 http://hempfulfarms.com,Worldwide,None,None,False,1463
2018-03-09 11:46:48,972076230592917504,HajiZiad2,HajiZiad,0.025,Jawar Mohamed Sport News Hip-hop Arsenal Radio and TV stations General news International music,"Bonn, Germany",None,None,False,21
2009-10-11 01:23:19,81484701,Matt_Ros,Matthew Ross,0.0,Copy Editor: “Knock knock.” Photo Editor: “Who’s there?” Copy Editor: “To.” Photo Editor: “To who?” Copy Editor: “To WHOM!”,NSW Central Coast,None,None,False,2363
2013-09-26 23:01:47,1909485559,labellaZILLA,virgo ✨,0.2,a whole vibe.,va beach baby,None,None,False,2349
2017-07-04 14:16:24,882241686788861953,we_miss_top,joshi,0.417,bisexual girl writes gay fanfics,emo crack hell,None,None,False,208
2009-04-29 05:00:04,36292201,dearmorgan,m,-0.2,Always tired. http://prayersformya-blog.tumblr.com #HeartDiseaseAwareness #PrayersForMya,Indiana,None,None,False,568
2016-05-24 02:06:37,734928556866801664,hernameistanyap,Tanya Phillips,0.0,None,None,None,None,False,95
2015-03-21 00:46:48,3100454148,AlecLongt,LILDead🖤⚰️🔪,0.0,None,Ghost,None,None,False,123
2010-01-12 11:34:28,104138202,CABNIRELAND,Citizens Advice NI,0.0,None,None,None,None,False,3499
2014-09-03 10:43:54,2787719474,MarieCurieNI,Marie Curie NI,-0.167,"Caring & campaigning for terminally ill people in NI. News on our Belfast hospice, services, fundraising & policy. Follow @MarieCurieUK for national news",Northern Ireland,None,None,False,1709
2015-06-09 01:27:23,3240258696,AquaMaMaa1,JaMaMaa,-0.071,I like using big unused words that juxtapose my awful grammar and extreme usage of onomatopoeia which makes me sound much more mentally disabled than I am,United States,None,None,False,41
2014-02-20 03:44:25,2352656960,andrewtobin112,foxboy//,0.068,Skater for parallel skate crew...from new york follow me on instagram @foxboy669...also go subscribe to me on youtube.. 3~21~16 :*,None,None,None,False,104
2011-07-10 22:41:02,333064380,GorGor71,Gorgor,0.0,POOP THREAD!,None,None,None,False,367
2017-06-20 18:40:53,877234815912882181,MAGAJesusJTrump,ExtremeMAGA🇺🇲✝,0.2,I follow back everyone.  🇺🇲#MAGA🚉#TRUMPTRAIN🗽#USA💒Comfy #ArmTheChildren ✝ #2A free guns for the needy #PROWIFE #Team🥑,Sentinel at THE WALL,None,None,False,634
2014-05-01 15:53:02,2472708403,endfuneralpov,Fair Funerals,0.567,Fair Funerals is the 1st national campaign to end funeral poverty. We fight for fair access so everyone can have a decent send-off fairfunerals@qsa.org.uk,United Kingdom,None,None,False,2079
2011-02-22 13:47:11,256015042,SteveChaoSC,Steve Chao,0.117,Officially: Senior Asia Correspondent & Presenter for Al Jazeera. Unofficially: known as Chao-KAPOW! Playtime spent in the Great Outdoors.,Greater Asia,None,None,True,9122
2013-10-04 05:11:35,1933090626,BitcoinBuddhist,Karma Lodro,0.0,BitcoinBuddhist  Buddhist Not A Buddha,Samsara,None,None,False,3733
2009-03-29 04:17:08,27378369,Chinesepop,Laremie Tan,0.5,wrestling/mma/soccer/music enthusiast and awesome guy and against religious intolerance!,Singapore,None,None,False,143
2018-04-24 08:09:29,988691384243810309,mockingbirdd__,🌸,0.0,This mockingbird is an exception to the rule.,Pakistan,None,None,False,36
2012-09-28 14:48:05,851190278,ahubaoscar,Ahuba Oscar.,0.0,"Netizen🌏free world🌍lots of worldwide opinion🌍banking on hopes, dreams and visions for a sustainable world🌐 #Fintech #CFC #SDGs #Sanity #FreeWill","Mombasa, Kenya",None,None,False,2194
2016-09-22 23:15:54,779096917083058177,SUShitposting,Su At Random,0.0,"i crave death [shitposting theories otps and randomness] [if bot stops, please tell @HvmanWriter]",BOT LAND,None,None,False,170
2014-12-30 07:15:55,2951641615,KUSHALIONS_ARMY,яєнαη,-0.29,"❤LOVE IS LIFE❤  RUDE, BAD, MAD, CRAZY, LAZY, AGGRESSIVE, FEARLESS, RUTHLESS.    DON'T FOLLOW ME",None,None,None,False,178
2012-07-03 11:36:46,625566372,GrimNdGray,a****,-0.125,an endless conversation,the forbidden forest,None,None,False,1850
2018-05-05 18:08:47,992828470047715329,JYjayz14,JAYjayz14,0.0,Drink with the lad,"Swansea, Wales",None,None,False,5
2014-03-30 03:16:24,2418362922,GayLesbianCunt,Melissa 📽️💥,-0.4,"Water Drinker, Hate everything, Latina, Lesbian, Cinephile, Logic Extremist. Satire gives me life.",None,None,None,False,820
2016-11-02 10:34:12,793763129737875456,jimsleftnipple,jimmy slouch,0.113,"judging from my high iq due to constant viewing of rick and morty, you are indeed gay",chillin in my roblox mansion,None,None,False,32
2013-01-30 00:41:36,1132513350,merynisle,Joan McEwan,0.3,"Mum, foodie, works in public affairs. All views my own.","Holywood, Northern Ireland",None,None,False,163
2018-05-12 19:32:27,995386236884877317,Serotoninsyndr1,Serotoninsyndrome,0.0,None,None,None,None,False,0
2016-06-22 20:38:53,745717715797741568,aMFKgirlxx,🌠,0.0,None,Lahore,None,None,False,100
2015-11-02 15:54:06,4098306148,MeeratTariq1,#MahiraAtCannes,0.0,MBA Student🤓Proud Pakistani💚MuslimGirl🇵🇰Mad 4 #DevAkshi #Shivika #HayatMurat💞@_fawadakhan_😍He'z my world💋@FawadSadaf💟ShivikaWetness ne hila di Fandom ki,"Faisalabad, Pakistan",None,None,False,2395
2010-12-17 00:15:38,227495074,Sepedog,Free Rod Blagojevich,-0.078,Haven’t we all tried to sell a senate seat? Term limits for everyone!      Small government advocate! #Trump2020 #LockHerUp,Freedom USA,None,None,False,87
2008-05-09 17:41:20,14715910,sadieup,Sadie,0.0,"Performance artist and copywriter. You may know me as Sadie Hawkins, burlesque aerialist.","Atlanta, GA",None,None,False,1364
2013-09-29 21:25:52,1918185608,lokiddlestcn,jess would die for loki ☀️,-0.169,u naughty little sausage,england,None,None,False,4332
2012-02-05 18:57:10,484108161,hsnSasn,Hasan Sevilir  Aşan,0.0,Akdeniz Karadeniz Ankara  Afrika   https://www.instagram.com/hasan_sevilir_asan/ https://www.linkedin.com/in/hasan-sevilir-a%C5%9Fan-aa389785/,Juba South Sudan,None,None,False,1898
2012-02-12 19:37:25,490655031,ckolarz,Christopher Kolarz,-0.05,"President & CEO Environmental Management Firm. Adventurer, Raconteur, Bon Vivant and Tiki Time Zone Authority!! Cheers, Aye!!",Traveling,None,None,False,567
2012-01-07 01:53:04,457121463,PaulRRigney,Paul Rignogunbowale,0.2,@NBCNews Photographer. Proud Husband/Dad. Pragmatic blob. I enjoy pizza. @NotreDame @HoyaJournalism. IG: paulrigney.,Philippians 4:13,None,None,False,837
2017-06-28 04:32:43,879920473672474624,Genetic_kn,Genetic Knowledge,0.5,Sharing the best content in genetic. We employ machine learning processes in #biology #genetic #ehealth content powered by @SemanticEarth,Global,None,None,False,898
2017-12-05 22:18:48,938170820567937025,MoPunchinello,Mobius Punchinello,-0.05,Coinman. Daydreamer. Keeper of things. Digital bubble game wrapper philosopher.,space,None,None,False,98
2016-09-22 23:15:54,779096917083058177,SUShitposting,Su At Random,0.0,"i crave death [shitposting theories otps and randomness] [if bot stops, please tell @HvmanWriter]",BOT LAND,None,None,False,170
2017-03-04 19:20:52,838106988236193793,wesleyclapp_,Wesley Clapp,0.2,Film on film on film! Opinions are my own. Broadcast Media Developer @q30television,"Connecticut, USA",None,None,False,112
2014-07-27 21:58:48,2686023416,BaireJoe,Joe,0.0,"@Unreel__News private:@bearsonly26 film lover, X-Men Cyclops shill and a twin peaks fan. letterboxd: bairebear","Cleveland OH, 2049",None,None,False,1133
2016-05-31 03:31:33,737486649626501125,getskintight,kristi,0.5,"i like to argue, so y’all gonna have to get creative",None,None,None,False,289
2016-10-16 17:37:50,787709145684336640,alshaswainwrght,miah,0.0,well you look like you could use a drink and a towel,loyal,None,None,False,338
2015-07-23 19:59:43,3289104548,softddario,Shadowhunters hypewoman,0.0,"Barack it's me, Jacques. @trashydaddario",Dumb dumb town (she/her),None,None,False,1225
2012-09-01 15:16:33,796285717,sassyagron,Wufra🍕,0.0,The Galaxy. The one who spreads the word of Phunnoh,None,None,None,False,265
2015-10-06 04:33:38,3799405632,aspen_ortega,Aspen,0.0,@JalenPerez2 stole my heart🖤💍,"Stanwood, WA",None,None,False,550
2013-03-07 10:57:56,1248478250,Iam_Teko,Mayor West®,0.0,Once lived happily naked until I met growing,Made in Namibia,None,None,False,1037
2018-02-14 23:24:06,963916790928637952,agustdji,🌻,0.0,어쨌건 너의 곁에 제가 있는거죠,yoonmin,None,None,False,12
2017-10-25 16:42:02,923228166457647105,MDH673645,Денис🇷🇺,0.0,None,None,None,None,False,51
2014-05-28 01:12:22,2528745853,hypo_criticvl,☯️Zee,0.0,DM or email for business/PROMO ‼️‼️zeehc360@gmail.com,ur warm,None,None,False,3638
2016-01-06 23:04:20,4729045654,MaryOGrady8,Mary O'Grady,0.0,None,None,None,None,False,128
2016-10-26 17:21:19,791328868997206016,TonyTweetd,AnthonyMcKay,0.0,Busted and Blue,"Pittsfield, MA",None,None,False,102
2013-03-24 20:14:47,1296507373,Equrrah,Aizen,-0.2,idk words and shit i guess,China,None,None,False,257
2009-04-03 04:19:48,28501963,JimMahfood,Jim Mahfood,0.0,Merch: http://society6.com/jimmahfood,Los Angeles,None,None,False,11654
2017-11-12 05:28:59,929581770751832064,olympus_ebooks,Charon,0.0,"Boatman, apiarist, gold coin enthusiast. 💀  @kaolincash is my mom","Styx, Greece",None,None,False,2
2011-03-13 04:50:12,265193581,anc227,amanda,0.3,Real Estate • Sneaker Head • Foodie • Movie Buff • Huge Sports fan #NYG #NYR #NYY #NYK,None,None,None,False,1219
2016-02-18 18:03:53,4928663255,evalorimerrr,Evaa x,0.0,None,None,None,None,False,102
2011-06-23 23:31:42,322916925,Ryfly614,The Morose Mango,0.25,"'If nothing is forever, then what makes love an exception.'- Andre 3000",Guam,None,None,False,387
2012-12-15 04:37:50,1012527529,pappabearhbc,Pappa,0.211,"Former Child. Proud Coastie. Go Warriors, Blues, ABs, Black Caps, Yankees",New Zild,None,None,False,177
2016-03-07 02:33:48,706669144855482368,MrJimOHare,Jim O'Hare,0.0,"Actor, Voiceover Artist, Enthusiast","Hell's Kitchen, NYC",None,None,False,186
2011-01-29 16:53:45,244580288,Jessica_Munro,JEM.,-1.0,but the worst in me doesn’t want to work on things.,"Glasgow, Scotland",None,None,False,3809
2010-06-02 15:25:57,151085278,danluceroshow,Dan Lucero,0.0,"#580Preps and @580Sportstalk, WIBW. Views expressed here are mine, opinions expressed here are correct. Remaining a G until the moment I expire.",720/765/307/308/316/970/785,None,None,False,9188
2016-12-30 12:17:24,814807596683010048,AtomicPunk57,Aussie Aussie Aussie,0.4,"Question everything? Conservative, anti-NWO/UN/Climate change con, Infidel Patriot, Proud father #FollowTheWhiteRabbit","Maryborough (Qld), Queensland",None,None,False,718
2009-04-19 12:44:44,33191237,appydfc,Sue C.,0.147,Horse-lovin' garden lovin' nurse originally from Michigan's Upper Peninsula currently living large in the Volunteer State.,Tennessee,None,None,False,173
2013-01-16 02:53:02,1093937593,blueburryzz,AlphaG,0.394,"Life is so interesting! So many great pictures to see( magic of great films,photography, precious golden LIGHT! וארץ ישראלUNIVERSE's HOPE DIAMOND...Bling!",None,None,None,False,771
2015-06-09 02:42:14,3240309270,sunparagon1,Sharon Warren,0.0,I see beauty in people they don't see and if they let me I can show them.,"Laguna Beach, CA",None,None,False,95
2017-03-04 20:51:49,838129878448898050,georgesainte1,george sainte,0.0,None,None,None,None,False,2
2014-03-31 03:02:29,2419881132,melaniegibbs31,Melanie Gibbs,0.0,None,None,None,None,False,476
2015-05-06 05:40:46,3238261816,Champagne_F1ow,Retired. 6/28 🦂,0.0,All I had to do was put two and two together but that just makes four but not forever damn.,AZ wishing I was back in Cali,None,None,False,1347
2010-06-01 03:01:49,150503713,NoGood_RUSH,Ru$h 🧜🏽‍♀️,0.0,Smitty Werbenjagermanjensen ✨,"Miami, FL",None,None,False,2308
2014-05-07 00:49:23,2480886523,__whitt,rent due.,0.0,ᏞᎥng Sue . UF💙.,None,None,None,False,938
2011-02-27 02:00:42,258141534,MaciDallas,King Jonghyun,0.0,#SHINeeInDallas2016 #SWCInDALLAS    Buy She Is by Jonghyun http://itunes.apple.com/us/album/she-i…,NJ/NY,None,None,False,728
2017-01-16 01:26:51,820804476504252416,SOPHRXMIREZ,soph,0.362,here for a good time not a long time ☀️insta: soph.ramirez BOG✈️NYC UR 📚,"Bogotá, DC, Colombia",None,None,False,74
2015-06-09 02:42:14,3240309270,sunparagon1,Sharon Warren,0.0,I see beauty in people they don't see and if they let me I can show them.,"Laguna Beach, CA",None,None,False,95
2009-06-20 04:43:32,48929245,evilcrash9,Alex,-0.4,I'm the guy with an unhealthy thing for Turians and Batman.,Tennessee,None,None,False,465
2016-08-22 18:04:31,767784529406726144,servebot3000,tennis tweet bot,-0.067,"Malfunctioning bot tweeting randomly-generated fake news, essential hot-takes and wildly inaccurate information about tennis. Built by @henrybreadstick","An alternate, better, universe",None,None,False,655
2014-10-24 21:31:24,2842879923,mykingisIwt,bails//rt pinned💕,0.0,spreading positivity and kindness / fan account ♡ @Louis_Tomlinson= 🏠,♡,None,None,False,6701
2016-08-22 18:04:31,767784529406726144,servebot3000,tennis tweet bot,-0.067,"Malfunctioning bot tweeting randomly-generated fake news, essential hot-takes and wildly inaccurate information about tennis. Built by @henrybreadstick","An alternate, better, universe",None,None,False,655
2008-08-24 14:30:13,15969142,JapanToday,Japan Today News,0.125,"JapanToday is the leading English news site about Japan, featuring all the latest news and stimulating reader discussions on domestic and international issues.","Tokyo, Japan",None,None,True,85406
2011-10-07 02:13:53,386330004,Michellelanious,Mi$¢ha $elamat @ilmu_seks #REVOLUSIS,0.0,"#DiceRoller #RolePlayer #N00bWriter #Lesbian #Transwoman #TechSupport #LGBTExtremist #obiker. 💞 cuddles, kisses, food, anime, & being naked.",Right behind you :),None,None,False,974
2013-04-03 08:53:59,1324151046,jepangnet,Jepang.net,0.0,私は日本を愛しています！,None,None,None,False,1860
2015-02-02 04:05:16,3011585735,KariyaMatouBot,Kariya Matou,0.5,"Worms (BOT, TWEETS MOSTLY AUTOMATED, FOLLOWS MANUAL)",None,None,None,False,31
2013-08-11 20:05:36,1663356944,cartradejapan,Japan Trader MINA,0.0,am MINA ( see http://minachan.net ) in Japan. I work at my fathers automobile shop named Hiroshima Automobile. am exporting used cars internationally from there,Hiroshima Automobile Japan,None,None,False,928
2010-09-17 05:04:52,191723646,Elucidatus,至誠而不動者未之有也 卍,0.0,多くの人が最も崇拝する物はお金である。,🇯🇵 🇦🇺,None,None,False,2516
2010-08-26 16:03:40,183273129,osakainformer,Osaka Informer,0.0,"Local Osaka News and Japan updates from A - Z, that's what you get from us.",Osaka,None,None,False,271
2013-11-23 13:55:17,2210728045,yonkun31,kulutu hajime,0.0,鈴木スウイッシュ125動画、懐かしい涙が出る歌、乗りたい,None,None,None,False,283
2009-06-20 02:56:57,48908719,cerinaa_x2,Martin Luther Vandross,0.0,OT5 for life. SHINee forever. 🌹 ♎️,BAYAREA,None,None,False,403
2014-04-05 00:58:23,2428058898,ThesePeopleProj,These People Project,0.0,Retweets these people to remind us we are these people. / by @thisisetaylor,Planet Earth,None,None,False,688
2015-08-23 03:38:23,3325517046,purrpxblack,R,0.0,formerly: @ragingrohun ; threadS: https://twitter.com/purrpxblack/status/761000694455435264 ; https://twitter.com/purrpxblack/status/760836459167449088,None,None,None,False,0
2015-08-23 03:38:23,3325517046,purrpxblack,R,0.0,formerly: @ragingrohun ; threadS: https://twitter.com/purrpxblack/status/761000694455435264 ; https://twitter.com/purrpxblack/status/760836459167449088,None,None,None,False,0
2013-03-07 14:23:45,1249162105,menna__abozied,menna,0.0,يارب,None,None,None,False,695
2012-09-09 14:31:11,813242623,geeharrington,georgia,0.0,None,leeds,None,None,False,725
2018-03-31 20:38:41,980182618451955712,JMCooper943,Joe,0.25,Newcastle University graduate. @UKLabour member. Work in housing.  Can be found putting out excellent content over on @ShelterNE.,"Newcastle Upon Tyne, England",None,None,False,107
2017-12-31 17:09:51,947515154555645954,Raw6922,Richard Alan Waterhouse,0.0,"Retired miner (injured)cannot support labour any longer,anti EU,anti immigration,pro BREXIT.","England, United Kingdom",None,None,False,1687
2009-05-25 19:30:05,42469463,flowchainsensei,Bob Marshall,0.25,A friend and counsel for all CxOs and staff trying to change their tech organisations for the better. #OrganisationalPsychotherapy #HumaneBusiness,"London, UK, and global",None,None,False,14358
2013-05-09 03:13:48,1414440098,jaebaragi,Potato 🌻,0.0,김재중 / Jaejoong's floating foam  ⭐⭐⭐⭐⭐,yunho's amazon,None,None,False,77
2014-11-11 18:44:30,2896802478,Up40LikeLilSam,HameenNSRE 🤫5️⃣💸,0.3,Jus A Get Money Nigga That Love Action #NoSleepRatherEat #Alhamdulilah☝🏾,The Maryott 🏚,None,None,False,846
2009-02-26 21:24:08,22064251,mench90,mmmm,0.0,"News junkie: geopolitics, business & tech emerging trends, disruptions. What is the future and will society & business models catch up?",Denmark,None,None,False,1655
2010-02-28 13:54:40,118378167,Gibbe84,Ed,0.0,"Football, MMA & Travel",Glos Vegas,None,None,False,3231
2009-11-27 18:03:32,93016827,guizmaii,Jules Ivanic,0.0,Scala & λ developer. CTO at @colisweb. @LilleSug (Lille Scala User Group) founder http://goo.gl/fj7ReC. Type all the things !,Lille,None,None,False,639
2013-07-25 18:28:55,1621025977,gregor_riegler,Gregor Riegler,0.0,I like to delete code.,Wien,None,None,False,171
2016-08-22 18:04:31,767784529406726144,servebot3000,tennis tweet bot,-0.067,"Malfunctioning bot tweeting randomly-generated fake news, essential hot-takes and wildly inaccurate information about tennis. Built by @henrybreadstick","An alternate, better, universe",None,None,False,655
2009-05-11 04:54:05,39195242,racquetclap,Kerberer 🌱,0.0,sleeping until grass season 😴🌱 not a fed fan. RTs ≠ endorsement.,Republika ng Pilipinas,None,None,False,322
2012-09-23 18:59:57,842233519,omelasnovacancy,Spaco ❄,0.0,"The morning will come again because no darkness, no season, can last forever. @bts_twt",None,None,None,False,973
2017-05-06 20:18:08,860951836286746625,realCharter,Char 🐉,0.068,Newly Saved. Not me in avi.,None,None,None,False,2788
2013-05-09 22:40:55,1416631759,Rgieras,Troy,0.0,FORMER life-long Democrat. They're no longer the party I once knew. Now riding the Trump-Train!🇺🇸#Trump2020 #MAGA #2A #1A,None,None,None,False,2594
2008-07-22 14:06:14,15530906,mpauldesigns,mpauldesigns,0.0,"A photographer, artist, web dev, and theater technician in CT. I've probably read your book.","Connecticut, USA",None,None,False,146
2013-09-08 20:05:19,1833895910,millierosebell,Millie Rose Bell,0.0,None,"North East, England",None,None,False,759
2016-11-12 07:49:00,797345436176711680,Reality_Weasel,Reality Weasel,0.0,A rodent writes philosophical treatises to answer political questions. Here's what happens.,None,None,None,False,25
2018-01-22 20:46:14,955542141496975365,samiejaynexx,Samie,0.0,Liverpool,"England, United Kingdom",None,None,False,1399
2016-12-19 15:37:07,810871590443503616,2tymez_,🌅,0.136,New York born 🌄~wanderlust~ Conservative/True Americana /♐️/ LP31-4/ 🇺🇸🇩🇴🇮🇹 #Yankees#NYRangers#Goldenknights#NYjets,🌌,None,None,False,252
2016-01-29 04:13:40,4858947569,Margare03456100,Marg Copeland❤🇺🇸,0.133,TRUMP Forever!  MAGA Proud to be an American! 🇺🇸,None,None,None,False,5414
2018-01-14 12:20:31,952515769560002560,tweetsbyjayce,ㅤㅤㅤㅤ;,0.5,"don’t fall in love, save yourselves","Anaheim, CA",None,None,False,19
2009-04-19 12:44:44,33191237,appydfc,Sue C.,0.147,Horse-lovin' garden lovin' nurse originally from Michigan's Upper Peninsula currently living large in the Volunteer State.,Tennessee,None,None,False,200
2018-01-23 18:51:05,955875552266739714,x_onthefloor,daniela🌪,-0.6,caffeine cold,None,None,None,False,183
2012-03-31 14:54:36,541802505,RolandDavi,Antônio Davi Roland de Brito,0.0,#MFSDV Só sigo quem me segue de volta,None,None,None,False,4306
2010-04-14 09:59:15,132846037,tashpayne_,Tash,0.0,Living the dream,"Derby, England",None,None,False,388
2011-09-14 21:07:26,373586891,_annahilll,Anna,0.0,None,None,None,None,False,516
2011-03-25 01:56:13,271717986,MikeyWyatt91,Mikey,0.0,mikeywyatt91 📸,None,None,None,False,167
2017-09-17 16:31:33,909454787707621376,OmarHayaKar,Umar Hayat,0.078,a white has no superiority over black nor a white has any superiority over black except by piety and good action.,"Lahore, Pakistan",None,None,False,831
2018-05-04 01:44:14,992218310019346432,phcbbh,baek,0.0,"will you be mine, will you be my baby tonight?",bisexual  switch,None,None,False,59
2015-05-13 06:52:36,3250328601,elliecorbridge,Ell,0.0,18 Manchester,None,None,None,False,1147
2015-08-17 11:45:28,3427922687,jLouise10x,jay xx,0.0,🥨,None,None,None,False,164
2012-10-15 15:51:14,882581035,_eloisew,eloise,0.0,"don't make sense, make $$$$","Manchester, England",None,None,False,725
2017-03-30 18:52:51,847522023073091585,Guy4Good_69,Guy Smilie #Brexit #Qanon #AsTheWorldTurns,0.087,"Full Brexit Prompt Exit. Donald Trump Rocks, MAGA. https://bit.ly/2HH4ytQ Despise the Globalist Elite. Also on http://gab.ai/GuySmilie456  @ForBritainParty","England, United Kingdom",None,None,False,883
2009-11-26 19:39:57,92820867,MegLeighh11,meg👸🏼,0.0,None,"Manchester, England",None,None,False,2224
2015-06-15 16:16:26,3246210895,Deathly666,Diabolical,0.0,#AllBlackLivesMatter #LGBTQ+ http://paypal.me/Alana830,None,None,None,False,266
2015-10-18 11:18:40,3935305814,kimsey_n,100% Intellectual Dark Web,0.0,"Fear is at the core of liberalism, and love/trust is at the core of conservatism. Liberalism is about control. Conservatism is about self-empowerment.",Oregon Coast/Portland Or Vancouver Wa,None,None,False,2650
2012-04-28 02:09:59,565082326,stevwgn7,STEVEN,-0.5,Born again follower of Jesus Christ Pro-Life/Israel I use Sarcasm 2 help me cope with the evil dirtbag liberals I despise wind turbines & Political correctness!,None,None,None,False,3572
